quantity,purchased,totalPrice,date,productId,orderId
4,TRUE,6926,2020-03-16 02:37:11,378,351
5,TRUE,4116,2020-07-14 10:38:10,116,351
8,TRUE,3372,2020-04-28 21:21:57,109,352
6,TRUE,6615,2020-09-18 11:39:40,36,352
2,TRUE,9609,2020-08-03 14:38:14,273,352
1,TRUE,1232,2020-08-02 20:06:24,145,352
3,TRUE,8898,2020-04-01 18:10:18,285,352
2,TRUE,2368,2020-01-25 10:55:46,102,353
5,TRUE,6040,2020-11-13 11:31:06,385,353
7,TRUE,1700,2020-05-22 16:12:07,128,353
6,TRUE,5849,2020-11-16 04:52:04,268,353
5,TRUE,403,2020-11-23 14:07:14,129,354
6,TRUE,1695,2020-11-26 23:01:05,240,354
6,TRUE,4871,2020-06-06 21:07:17,155,355
4,TRUE,6239,2020-10-21 07:23:23,143,355
2,TRUE,5285,2020-11-13 00:57:47,418,355
3,TRUE,5594,2020-03-28 17:36:46,381,356
4,TRUE,9843,2020-11-07 14:15:15,389,357
10,TRUE,3380,2020-12-15 06:02:16,217,357
8,TRUE,8291,2020-06-13 02:16:44,109,358
6,TRUE,7382,2020-03-07 13:05:36,103,359
10,TRUE,8849,2020-07-21 13:52:48,216,359
10,TRUE,3810,2020-10-29 16:16:59,226,359
1,TRUE,3165,2020-10-08 17:37:39,258,360
7,TRUE,8012,2020-01-29 06:01:29,15,360
3,TRUE,2689,2020-07-13 11:35:30,446,361
10,TRUE,229,2020-05-20 03:22:05,151,361
10,TRUE,9723,2020-04-15 23:37:22,318,362
1,TRUE,4371,2020-08-29 04:07:18,214,362
1,TRUE,6305,2020-07-08 12:08:09,230,362
5,TRUE,5974,2020-09-10 22:02:39,123,362
9,TRUE,9174,2020-08-12 21:07:05,416,363
3,TRUE,7296,2020-02-09 13:24:17,373,364
3,TRUE,9514,2020-05-09 09:54:34,271,364
3,TRUE,2316,2020-12-06 12:17:46,141,365
5,TRUE,7738,2020-07-05 12:49:19,428,365
3,TRUE,4174,2020-08-15 16:44:05,159,365
1,TRUE,1558,2021-01-10 03:46:19,90,365
8,TRUE,2755,2021-01-04 05:52:03,80,365
4,TRUE,6297,2020-07-07 16:41:08,271,365
5,TRUE,9386,2020-06-02 03:06:46,376,366
8,TRUE,7595,2020-03-23 12:21:16,103,366
4,TRUE,9421,2020-07-24 16:19:17,222,366
8,TRUE,4803,2020-12-17 08:34:04,331,367
5,TRUE,4968,2020-07-18 19:37:18,341,367
1,TRUE,3604,2020-05-13 04:33:21,294,367
8,TRUE,7813,2020-05-26 06:46:21,363,367
2,TRUE,5558,2020-01-26 00:36:59,430,367
5,TRUE,5650,2020-07-15 13:30:00,239,368
6,TRUE,6031,2020-11-19 06:19:56,438,368
10,TRUE,5021,2020-10-19 06:30:14,351,368
1,TRUE,671,2020-02-03 15:45:48,114,368
7,TRUE,9712,2020-09-09 22:17:16,313,368
7,TRUE,3279,2020-05-17 20:24:32,217,368
9,TRUE,1733,2020-11-27 10:41:07,294,369
7,TRUE,6551,2020-04-22 20:31:27,181,369
8,TRUE,2392,2020-12-26 15:27:32,396,370
8,TRUE,1747,2020-12-16 08:28:53,102,370
7,TRUE,2228,2020-06-19 12:17:49,199,370
5,TRUE,4298,2020-04-02 16:23:50,76,371
3,TRUE,6748,2020-10-16 14:05:41,315,371
2,TRUE,859,2020-07-02 07:52:47,164,372
4,TRUE,2595,2020-07-16 16:44:14,176,373
6,TRUE,1000,2020-06-07 09:58:21,160,373
2,TRUE,1032,2020-10-18 04:29:45,317,374
4,TRUE,4869,2020-11-28 14:52:44,5,375
3,TRUE,8305,2020-05-26 21:04:08,229,375
5,TRUE,4794,2020-07-05 22:05:29,143,375
3,TRUE,5547,2020-04-16 05:26:29,436,376
10,TRUE,2443,2020-08-20 15:53:52,73,376
9,TRUE,3030,2020-07-07 13:47:06,368,377
5,TRUE,8444,2020-05-21 18:30:42,170,378
5,TRUE,4540,2020-08-03 18:28:25,295,378
5,TRUE,5304,2020-07-31 00:55:53,285,379
8,TRUE,6064,2020-12-25 21:48:16,260,379
9,TRUE,3862,2021-01-11 00:55:42,385,380
2,TRUE,4454,2020-07-30 09:09:23,160,380
10,TRUE,2433,2020-12-17 06:52:18,82,380
7,TRUE,7583,2020-07-04 18:44:54,137,381
8,TRUE,4538,2020-12-13 02:32:56,382,381
6,TRUE,4433,2020-10-17 19:55:29,128,382
5,TRUE,9864,2020-08-23 18:49:55,38,382
10,TRUE,6053,2020-04-22 23:26:45,362,382
6,TRUE,5123,2020-03-17 02:05:05,197,382
5,TRUE,7422,2020-02-16 17:58:30,80,384
9,TRUE,5674,2020-04-14 02:10:35,228,384
8,TRUE,5329,2020-02-22 10:55:15,42,384
10,TRUE,6276,2020-02-19 04:27:56,233,385
6,TRUE,3857,2020-09-07 16:59:41,94,385
5,TRUE,6254,2020-07-07 22:39:58,312,385
10,TRUE,4664,2020-01-31 18:04:55,27,385
7,TRUE,5341,2020-02-18 09:28:13,256,386
6,TRUE,894,2020-04-06 12:33:29,228,387
10,TRUE,6113,2020-11-12 21:52:14,218,387
5,TRUE,8330,2020-06-07 16:05:46,427,388
8,TRUE,6093,2020-07-04 03:16:02,283,389
7,TRUE,2481,2020-10-09 11:46:12,310,389
2,TRUE,1471,2020-10-17 19:18:57,172,390
6,TRUE,1155,2020-06-04 07:23:35,382,390
4,TRUE,3666,2021-01-13 05:47:22,2,390
7,TRUE,4175,2020-09-04 00:29:57,164,390
6,TRUE,6862,2020-08-26 07:25:37,330,391
6,TRUE,4906,2020-03-21 07:46:41,62,391
8,TRUE,7122,2020-02-24 05:37:30,227,391
6,TRUE,8181,2020-06-12 04:17:34,348,391
6,TRUE,2115,2020-11-01 16:59:36,194,391
8,TRUE,1921,2020-04-19 01:42:25,311,391
5,TRUE,3739,2020-10-26 21:56:10,256,391
4,TRUE,3948,2020-12-19 21:38:44,216,391
8,TRUE,639,2020-07-05 16:31:22,106,392
2,TRUE,1087,2020-10-29 14:55:35,272,392
10,TRUE,6082,2020-03-10 21:29:10,322,393
10,TRUE,8510,2020-04-19 22:48:55,76,393
6,TRUE,697,2020-07-09 09:00:37,373,393
2,TRUE,2903,2020-05-02 02:42:28,440,393
6,TRUE,8322,2020-11-18 21:46:31,171,394
9,TRUE,5941,2020-05-03 00:31:39,121,394
8,TRUE,6962,2020-03-26 15:41:48,142,395
4,TRUE,482,2020-11-20 22:27:37,385,395
2,TRUE,5990,2020-11-20 00:06:41,40,395
5,TRUE,2578,2020-05-19 05:41:30,63,395
2,TRUE,4222,2020-11-09 09:22:40,287,396
8,TRUE,2317,2020-04-17 23:49:25,148,396
8,TRUE,7788,2020-12-22 12:49:19,405,396
2,TRUE,6958,2020-06-17 17:49:34,398,396
8,TRUE,9316,2020-12-20 21:52:55,59,397
1,TRUE,3599,2021-01-03 06:13:17,325,397
4,TRUE,8056,2020-04-25 15:21:33,73,397
1,TRUE,3543,2020-09-14 04:55:12,69,398
10,TRUE,9443,2020-11-14 06:04:36,368,398
4,TRUE,7686,2020-03-14 17:06:36,18,398
6,TRUE,7010,2020-03-30 00:35:52,391,398
9,TRUE,4444,2020-08-18 20:13:00,101,399
7,TRUE,4384,2020-11-30 17:34:56,360,399
10,TRUE,5383,2020-09-21 17:12:33,236,399
5,TRUE,2785,2020-10-24 09:43:53,125,400
9,TRUE,8775,2020-05-17 06:28:43,320,400
6,TRUE,5365,2020-03-26 02:53:56,55,400
8,TRUE,3173,2020-07-14 17:17:53,366,401
4,TRUE,9221,2021-01-10 02:19:34,229,401
4,TRUE,4159,2020-11-17 08:05:54,227,401
2,TRUE,5196,2020-09-09 03:05:13,59,401
10,TRUE,1860,2020-10-19 12:31:42,207,402
5,TRUE,8181,2020-05-18 11:02:59,5,402
8,TRUE,4649,2020-11-01 19:39:48,239,402
4,TRUE,7009,2020-10-14 21:06:27,337,402
10,TRUE,8004,2020-02-26 11:12:20,326,402
10,TRUE,1209,2020-02-12 13:33:39,295,402
7,TRUE,7021,2020-06-05 18:33:59,9,403
9,TRUE,7168,2020-06-24 02:24:50,247,403
6,TRUE,2347,2020-08-11 02:50:21,399,403
1,TRUE,1307,2020-01-20 04:20:03,143,403
3,TRUE,6535,2020-07-07 10:33:27,106,403
7,TRUE,3720,2020-02-17 19:05:58,277,404
2,TRUE,6122,2020-04-09 03:51:41,156,405
7,TRUE,4017,2020-06-02 02:20:50,247,405
10,TRUE,9334,2020-04-16 21:45:15,427,405
7,TRUE,8774,2020-07-03 16:02:40,368,405
5,TRUE,9084,2020-09-04 21:05:26,119,406
2,TRUE,275,2020-07-20 03:58:05,103,406
9,TRUE,2048,2020-02-09 06:43:46,281,407
4,TRUE,1578,2020-12-31 13:26:25,209,407
6,TRUE,1301,2020-04-10 23:16:21,331,408
10,TRUE,752,2020-12-22 13:28:56,446,408
8,TRUE,7326,2020-11-08 00:14:59,60,408
8,TRUE,8350,2020-08-12 08:10:14,283,408
3,TRUE,1065,2020-12-29 17:25:13,285,409
8,TRUE,3760,2020-10-28 08:08:07,403,409
8,TRUE,3259,2020-09-18 23:12:21,361,410
5,TRUE,9105,2020-09-19 14:40:07,393,410
8,TRUE,5478,2020-02-21 08:50:34,105,411
8,TRUE,308,2020-07-04 07:31:18,443,411
7,TRUE,1443,2020-04-27 07:31:42,440,412
5,TRUE,4668,2020-05-10 19:23:23,157,413
2,TRUE,3067,2021-01-07 05:35:12,245,413
1,TRUE,7710,2020-11-21 21:14:23,242,413
6,TRUE,1318,2020-10-12 05:13:11,72,414
3,TRUE,7726,2020-06-19 18:10:11,184,414
9,TRUE,5152,2020-09-08 16:21:09,106,414
4,TRUE,8906,2020-11-27 09:52:47,118,414
6,TRUE,5642,2020-12-31 08:10:32,181,415
10,TRUE,3425,2020-07-13 06:09:48,189,415
7,TRUE,6905,2020-10-02 08:25:14,333,415
4,TRUE,4051,2020-12-31 01:14:17,80,415
9,TRUE,4810,2020-02-13 19:55:13,395,416
10,TRUE,3982,2021-01-03 05:30:49,318,416
4,TRUE,7484,2020-02-24 06:28:32,53,416
7,TRUE,7694,2020-07-24 08:41:43,76,416
8,TRUE,737,2020-08-29 17:06:00,277,416
8,TRUE,492,2020-07-23 20:09:42,267,417
8,TRUE,6550,2020-05-11 18:48:13,326,417
1,TRUE,9837,2020-11-16 15:57:28,52,417
8,TRUE,8072,2020-07-28 16:09:57,131,417
3,TRUE,9061,2020-03-01 18:18:06,296,417
6,TRUE,7223,2020-11-09 03:41:27,3,417
4,TRUE,1726,2020-01-19 23:59:51,154,417
10,TRUE,3562,2021-01-07 23:13:13,186,417
7,TRUE,4824,2020-06-14 19:12:58,223,418
6,TRUE,6602,2020-07-08 19:01:25,180,418
9,TRUE,305,2020-10-30 19:15:06,75,418
6,TRUE,5042,2020-10-26 08:57:07,126,418
2,TRUE,1956,2020-11-16 17:04:01,284,418
5,TRUE,1641,2020-02-12 23:28:01,389,419
6,TRUE,1097,2020-11-17 16:43:50,198,419
8,TRUE,5257,2020-04-27 08:02:32,156,419
7,TRUE,8221,2020-03-06 10:21:37,446,419
9,TRUE,6975,2020-04-14 19:21:56,334,419
7,TRUE,1121,2020-10-09 14:53:09,220,420
7,TRUE,7403,2020-02-17 23:37:42,375,420
6,TRUE,1224,2020-01-25 11:36:07,261,420
3,TRUE,3109,2020-09-16 10:03:24,169,420
4,TRUE,2858,2020-03-10 10:04:03,287,420
8,TRUE,1625,2020-07-15 06:10:35,112,421
6,TRUE,9960,2020-11-28 06:28:22,342,422
8,TRUE,3140,2021-01-13 03:17:19,207,422
5,TRUE,8008,2020-03-28 09:59:34,35,423
4,TRUE,5864,2020-04-05 03:22:24,321,423
8,TRUE,841,2020-01-19 12:25:31,65,423
7,TRUE,9488,2020-09-26 20:57:40,42,423
9,TRUE,8350,2020-02-04 05:20:41,211,423
6,TRUE,3229,2020-04-15 22:44:07,112,423
10,TRUE,3808,2020-09-27 12:18:42,79,424
9,TRUE,6460,2020-04-13 03:02:13,198,424
8,TRUE,2708,2020-06-07 04:03:33,443,424
4,TRUE,5743,2020-03-04 17:10:09,175,424
3,TRUE,3090,2020-10-02 17:50:35,393,425
2,TRUE,6793,2020-03-20 01:58:22,260,425
6,TRUE,9133,2020-11-01 06:39:40,273,425
10,TRUE,8446,2020-04-21 01:19:19,47,426
2,TRUE,2013,2020-08-12 00:35:27,28,426
6,TRUE,8070,2020-05-23 08:20:05,353,426
4,TRUE,2387,2020-09-08 21:15:30,144,426
9,TRUE,1283,2020-05-22 09:27:32,186,426
6,TRUE,322,2020-05-19 00:58:45,235,428
9,TRUE,2148,2020-01-27 07:29:48,311,428
10,TRUE,4908,2020-03-26 14:49:50,100,428
5,TRUE,7150,2020-12-09 18:46:54,365,428
8,TRUE,1061,2020-10-19 05:56:15,386,428
3,TRUE,7321,2020-06-17 11:35:09,235,429
2,TRUE,9662,2020-09-29 08:54:31,101,429
7,TRUE,9336,2020-02-11 09:18:31,414,429
3,TRUE,4206,2020-06-01 10:08:50,15,429
10,TRUE,2339,2020-11-02 17:27:31,448,429
8,TRUE,5644,2020-02-22 14:20:57,269,429
9,TRUE,245,2020-02-09 18:20:08,349,430
5,TRUE,1626,2020-04-11 21:51:39,11,430
4,TRUE,845,2020-03-10 05:14:22,269,430
3,TRUE,6841,2020-07-16 19:36:13,187,430
4,TRUE,3292,2020-12-13 20:37:40,176,431
4,TRUE,9679,2020-03-23 06:21:20,60,432
6,TRUE,8082,2020-11-14 03:50:38,281,432
2,TRUE,9167,2020-08-17 12:48:58,52,433
9,TRUE,7787,2020-06-24 11:06:14,247,433
8,TRUE,5817,2020-10-16 15:43:31,37,434
10,TRUE,7515,2020-11-08 21:30:09,333,435
5,TRUE,3609,2020-01-29 13:59:54,141,436
8,TRUE,3555,2020-09-12 04:13:40,414,436
9,TRUE,6259,2020-02-08 22:30:06,166,436
2,TRUE,617,2020-05-15 21:43:31,103,437
8,TRUE,9508,2020-02-10 08:56:34,355,437
7,TRUE,1245,2020-09-10 08:18:55,92,437
4,TRUE,8654,2020-10-26 17:16:01,162,437
6,TRUE,3644,2021-01-07 03:32:42,175,438
2,TRUE,5896,2020-08-30 21:55:28,139,438
6,TRUE,3566,2020-03-24 04:31:19,99,438
8,TRUE,1102,2020-02-17 09:27:04,97,438
9,TRUE,8173,2020-03-07 06:31:34,110,438
5,TRUE,7022,2020-07-09 12:53:12,102,439
10,TRUE,4553,2020-07-27 21:22:34,207,439
3,TRUE,8041,2020-02-12 20:19:55,160,439
6,TRUE,8397,2020-09-04 00:17:01,42,440
9,TRUE,7932,2020-05-27 20:03:52,38,440
1,TRUE,6547,2020-11-25 06:15:59,182,440
10,TRUE,5525,2020-05-29 10:17:31,346,440
4,TRUE,7459,2020-06-16 10:32:32,50,440
8,TRUE,5281,2020-03-31 23:11:44,61,440
4,TRUE,1699,2020-06-03 12:55:53,147,440
8,TRUE,9659,2020-09-30 13:05:13,141,441
7,TRUE,5410,2020-05-19 16:07:17,163,441
8,TRUE,7833,2020-09-18 15:20:58,11,441
3,TRUE,798,2020-11-28 07:29:54,446,442
7,TRUE,9207,2020-01-30 16:26:34,200,443
2,TRUE,9195,2020-07-30 07:53:51,188,443
1,TRUE,8950,2020-04-27 09:30:40,355,443
2,TRUE,7668,2020-03-18 17:39:45,150,443
3,TRUE,5232,2020-04-29 11:31:41,93,443
4,TRUE,2276,2020-03-04 05:13:40,190,443
10,TRUE,1679,2020-03-11 19:51:22,268,443
2,TRUE,1486,2020-05-10 20:59:10,172,444
9,TRUE,3743,2020-11-06 19:26:57,257,444
10,TRUE,3624,2020-04-23 02:07:15,304,444
5,TRUE,7570,2020-02-13 21:16:54,335,445
6,TRUE,4296,2020-01-30 04:55:00,410,445
8,TRUE,9021,2020-06-18 16:20:35,394,446
2,TRUE,6323,2020-08-14 01:05:39,411,446
10,TRUE,5056,2020-05-07 18:04:41,152,447
6,TRUE,7351,2020-01-21 08:06:33,160,447
8,TRUE,1451,2020-11-09 08:38:13,148,447
6,TRUE,4009,2020-11-02 08:48:43,261,447
6,TRUE,551,2020-03-02 23:36:58,225,447
3,TRUE,3513,2020-11-21 07:01:27,128,447
9,TRUE,8724,2020-10-11 20:56:52,365,447
3,TRUE,6688,2020-10-07 16:54:47,51,448
6,TRUE,5987,2020-03-28 00:50:54,339,448
2,TRUE,7949,2020-07-05 16:10:54,40,449
9,TRUE,9170,2020-08-21 16:13:17,347,449
2,TRUE,8781,2020-04-24 12:15:07,425,449
6,TRUE,1765,2020-05-12 15:52:54,72,449
4,TRUE,1638,2020-07-23 07:03:47,204,450
10,TRUE,6816,2020-10-30 17:13:00,39,450
1,TRUE,285,2020-12-21 19:11:45,430,450
10,TRUE,8300,2020-10-19 14:52:07,288,450
6,TRUE,4900,2020-02-28 06:10:45,424,451
2,TRUE,8072,2021-01-08 02:47:48,181,451
3,TRUE,7974,2020-07-14 02:17:58,357,451
6,TRUE,1372,2020-05-04 09:25:10,69,452
8,TRUE,4431,2020-04-21 03:29:30,262,452
8,TRUE,9998,2020-10-13 18:20:40,216,453
3,TRUE,274,2020-11-19 18:01:07,80,453
6,TRUE,6718,2021-01-12 19:59:58,117,453
6,TRUE,7997,2020-12-23 22:30:53,256,453
1,TRUE,9298,2020-03-19 08:25:24,7,453
10,TRUE,844,2020-08-02 22:05:27,393,454
8,TRUE,4306,2020-03-12 01:39:48,78,454
6,TRUE,3685,2020-11-10 03:42:28,255,454
5,TRUE,1712,2021-01-07 12:31:09,18,454
5,TRUE,7420,2020-07-22 01:04:38,354,454
5,TRUE,5045,2020-08-08 06:43:03,64,454
2,TRUE,6682,2020-11-12 13:58:21,339,455
1,TRUE,5062,2021-01-09 19:02:41,19,455
8,TRUE,5560,2020-11-04 07:57:13,428,455
7,TRUE,9905,2020-01-27 21:49:41,7,455
3,TRUE,6829,2020-10-24 15:38:02,64,455
2,TRUE,1058,2020-05-19 07:15:43,436,455
5,TRUE,3261,2020-07-21 04:52:25,230,456
2,TRUE,5355,2020-07-13 18:20:48,91,456
2,TRUE,2592,2020-03-23 05:27:04,12,456
7,TRUE,8085,2020-04-23 15:03:42,435,456
8,TRUE,8815,2020-07-26 16:13:51,161,457
7,TRUE,7982,2020-11-15 09:27:45,38,457
5,TRUE,3615,2020-02-19 13:11:15,73,457
5,TRUE,880,2020-06-21 16:35:04,184,457
10,TRUE,360,2020-10-02 06:43:31,245,457
5,TRUE,4195,2020-05-20 13:20:20,392,458
2,TRUE,6188,2020-05-16 17:15:20,394,458
8,TRUE,990,2020-06-05 23:19:52,342,459
5,TRUE,5984,2020-07-03 00:40:21,344,459
2,TRUE,860,2020-04-03 06:30:33,93,459
4,TRUE,7267,2020-11-30 02:14:57,314,460
7,TRUE,3644,2020-06-30 14:49:41,217,460
5,TRUE,1937,2020-10-28 17:05:17,231,460
1,TRUE,848,2020-11-10 14:07:24,274,460
10,TRUE,1515,2020-11-02 16:34:12,447,461
6,TRUE,3844,2020-02-01 05:56:04,420,461
4,TRUE,7042,2020-05-04 02:29:11,32,462
6,TRUE,3145,2020-02-18 06:04:25,261,462
2,TRUE,9520,2020-11-23 17:25:39,307,462
7,TRUE,1524,2020-03-18 09:23:37,77,462
2,TRUE,8261,2020-09-24 06:10:08,397,462
5,TRUE,7835,2020-09-18 02:22:16,296,463
6,TRUE,3850,2020-07-26 12:33:28,209,463
4,TRUE,4498,2020-05-09 04:37:52,287,463
9,TRUE,541,2020-10-12 01:49:17,62,464
4,TRUE,8042,2020-06-03 06:42:23,251,464
5,TRUE,9097,2020-03-23 05:13:02,93,464
9,TRUE,7891,2020-03-11 04:07:52,189,464
7,TRUE,5648,2020-05-01 11:27:10,285,465
9,TRUE,5545,2020-03-08 21:30:43,82,465
10,TRUE,2508,2020-05-20 18:45:39,46,466
8,TRUE,5469,2020-10-07 06:03:35,120,466
6,TRUE,4351,2020-06-22 01:47:20,98,466
7,TRUE,5186,2020-01-27 12:17:45,267,466
4,TRUE,4555,2020-03-26 05:03:06,265,466
2,TRUE,4039,2020-03-22 10:15:33,364,467
2,TRUE,9620,2020-04-03 18:58:28,341,467
5,TRUE,6074,2020-08-21 06:02:01,417,467
5,TRUE,8381,2020-05-31 13:16:17,20,467
9,TRUE,4228,2020-04-12 08:06:28,364,468
8,TRUE,3704,2020-11-07 21:59:43,376,468
1,TRUE,4506,2020-08-28 09:16:59,374,469
6,TRUE,1588,2020-12-09 02:19:04,183,469
10,TRUE,4757,2020-11-06 00:16:02,299,470
3,TRUE,9903,2020-12-02 19:27:34,97,470
4,TRUE,6715,2020-08-03 07:09:27,227,471
5,TRUE,813,2020-06-11 18:53:09,155,471
8,TRUE,5503,2020-12-24 16:46:32,401,471
8,TRUE,1204,2020-03-27 13:48:48,337,471
10,TRUE,1975,2020-07-13 12:57:36,281,471
4,TRUE,419,2020-07-02 12:53:40,21,472
8,TRUE,8571,2020-01-24 15:12:23,301,472
1,TRUE,3709,2020-02-05 02:50:25,380,473
1,TRUE,1376,2020-09-20 01:36:16,227,473
6,TRUE,8893,2020-07-22 16:29:45,19,473
6,TRUE,6692,2020-10-02 21:24:51,255,473
10,TRUE,4517,2020-09-22 04:13:06,9,473
8,TRUE,4258,2020-10-13 22:01:35,88,473
6,TRUE,465,2020-11-11 03:42:48,133,473
10,TRUE,9404,2020-03-21 23:56:49,329,473
8,TRUE,9715,2020-08-15 02:26:24,149,474
8,TRUE,3763,2020-01-23 08:23:47,40,474
9,TRUE,4126,2020-09-26 16:58:08,191,475
7,TRUE,8361,2020-05-30 12:06:12,265,475
8,TRUE,9316,2020-09-08 20:23:02,371,475
8,TRUE,884,2020-02-13 06:01:54,93,476
8,TRUE,7466,2020-02-02 13:40:16,35,476
9,TRUE,4721,2020-12-03 01:40:37,335,476
5,TRUE,1005,2020-11-07 18:59:40,243,476
5,TRUE,6764,2020-09-30 06:12:21,182,477
2,TRUE,4408,2020-08-30 13:21:47,403,477
2,TRUE,4727,2020-03-06 02:17:20,97,477
9,TRUE,1554,2020-08-03 21:10:23,393,477
6,TRUE,4693,2020-05-19 16:23:54,364,477
10,TRUE,8902,2020-09-22 16:04:05,84,478
4,TRUE,3677,2020-04-02 15:12:28,266,478
8,TRUE,626,2020-05-24 13:33:12,265,478
3,TRUE,1423,2021-01-08 20:00:51,67,478
5,TRUE,7861,2021-01-09 03:19:57,166,479
6,TRUE,6397,2020-07-03 03:25:45,375,479
2,TRUE,8059,2020-03-01 19:42:02,304,479
6,TRUE,1975,2020-09-18 00:28:54,332,480
6,TRUE,6170,2020-05-28 14:33:03,259,480
5,TRUE,5797,2020-03-06 01:44:59,123,480
3,TRUE,5107,2020-03-15 05:57:45,263,480
10,TRUE,9774,2020-09-16 03:50:42,205,481
1,TRUE,3873,2020-04-12 07:29:02,195,481
6,TRUE,2352,2020-03-03 17:11:33,253,481
7,TRUE,6590,2020-06-17 20:22:29,28,481
10,TRUE,1323,2020-04-29 00:37:32,244,482
1,TRUE,3219,2020-11-10 22:41:36,363,482
8,TRUE,7835,2020-07-21 19:15:13,208,483
8,TRUE,6869,2020-09-23 22:44:32,275,483
7,TRUE,4341,2020-05-05 20:06:08,192,483
1,TRUE,9965,2020-08-14 20:31:26,352,484
9,TRUE,6136,2020-03-30 13:14:24,351,484
9,TRUE,8647,2020-08-22 20:24:42,159,484
10,TRUE,6306,2020-09-18 12:26:08,191,485
8,TRUE,9073,2020-05-20 07:26:36,154,485
1,TRUE,9407,2020-12-19 02:44:09,372,485
5,TRUE,4361,2020-04-26 07:47:02,22,486
8,TRUE,9639,2020-10-18 09:58:29,198,486
7,TRUE,6291,2020-04-25 01:55:33,25,486
5,TRUE,7980,2020-05-19 14:49:14,342,487
3,TRUE,5164,2020-10-14 14:04:49,200,487
1,TRUE,9090,2020-04-05 22:42:26,249,487
5,TRUE,5977,2020-09-12 20:21:49,158,487
5,TRUE,557,2020-05-21 21:09:54,363,488
7,TRUE,7576,2020-07-15 22:49:23,223,488
9,TRUE,4099,2020-04-24 13:06:53,236,489
10,TRUE,3602,2020-02-11 07:04:37,395,489
3,TRUE,7941,2020-04-23 19:01:29,351,489
10,TRUE,6868,2020-08-14 12:02:38,43,489
7,TRUE,2041,2020-08-23 04:59:59,362,489
5,TRUE,2852,2020-04-21 23:20:50,60,490
4,TRUE,7323,2020-10-11 08:31:19,229,490
8,TRUE,6475,2020-01-27 06:56:30,205,491
1,TRUE,1085,2020-10-11 09:04:46,39,491
5,TRUE,833,2020-11-25 07:46:47,120,491
2,TRUE,854,2020-01-18 15:54:34,4,491
1,TRUE,3894,2020-07-07 04:14:16,36,492
8,TRUE,2116,2020-04-23 20:47:55,249,493
6,TRUE,7265,2020-01-30 04:55:49,316,493
7,TRUE,9475,2020-11-09 07:56:01,31,494
10,TRUE,8412,2020-02-02 21:28:01,420,495
1,TRUE,1447,2020-04-09 18:45:06,98,495
8,TRUE,2077,2020-07-21 03:13:39,330,496
5,TRUE,4408,2020-07-09 19:43:48,90,496
3,TRUE,399,2020-10-21 15:24:53,295,497
2,TRUE,7898,2020-09-18 08:18:51,268,497
7,TRUE,2966,2020-01-24 11:15:50,345,497
7,TRUE,2195,2020-08-06 06:52:10,105,497
4,TRUE,4462,2020-02-27 09:17:51,393,498
5,TRUE,2155,2020-01-28 06:10:05,445,498
8,TRUE,1483,2020-08-04 22:49:19,296,498
8,TRUE,9408,2020-09-20 00:17:33,351,498
9,TRUE,5885,2020-11-21 12:47:35,415,498
8,TRUE,8450,2020-08-20 22:41:56,68,499
4,TRUE,1796,2020-10-13 01:42:29,347,499
8,TRUE,3019,2020-03-29 09:48:05,167,499
10,TRUE,2195,2020-04-01 02:23:16,403,499
9,TRUE,637,2020-12-25 15:57:35,242,500
10,TRUE,792,2020-02-24 13:12:15,147,500
1,TRUE,3425,2020-09-22 10:04:10,228,500
2,TRUE,1839,2020-10-01 19:27:23,22,500
3,TRUE,8024,2020-05-10 09:38:47,307,500
1,TRUE,582,2020-10-03 18:41:37,417,501
8,TRUE,9809,2020-08-12 23:50:27,341,501
6,TRUE,5439,2020-02-23 02:35:05,294,502
9,TRUE,8179,2020-09-07 11:10:16,359,502
6,TRUE,5978,2020-11-29 08:04:46,251,502
6,TRUE,8649,2020-10-21 22:53:57,178,502
1,TRUE,7720,2020-10-25 15:21:16,280,503
10,TRUE,3285,2020-08-29 23:37:02,147,503
3,TRUE,5307,2020-10-22 01:14:58,281,504
3,TRUE,7972,2020-10-03 22:32:05,55,504
6,TRUE,5826,2021-01-11 04:34:35,207,504
8,TRUE,3002,2020-04-12 15:00:01,398,504
2,TRUE,7586,2020-04-20 04:07:37,117,504
1,TRUE,9878,2020-02-21 10:43:15,120,505
10,TRUE,850,2020-05-09 13:07:45,342,505
6,TRUE,5559,2020-09-09 04:05:22,94,505
8,TRUE,5436,2020-08-03 00:50:13,145,506
4,TRUE,1097,2020-08-25 05:22:37,326,506
3,TRUE,8378,2020-07-30 21:16:23,428,506
5,TRUE,599,2020-06-09 16:13:12,222,506
2,TRUE,5923,2020-07-06 20:20:29,23,506
6,TRUE,8802,2020-11-21 09:43:51,193,506
2,TRUE,8304,2020-11-25 12:08:19,442,506
5,TRUE,8739,2020-07-05 17:30:13,34,506
9,TRUE,8968,2020-03-10 22:10:38,251,507
10,TRUE,1871,2020-06-10 16:42:06,149,507
10,TRUE,8814,2020-05-30 02:40:21,181,508
2,TRUE,1829,2020-07-24 13:42:48,169,508
7,TRUE,8413,2020-11-18 18:55:30,71,508
2,TRUE,6449,2020-07-17 14:29:59,333,508
10,TRUE,780,2020-04-08 03:15:21,220,509
5,TRUE,3133,2020-04-05 21:56:18,398,509
2,TRUE,7657,2020-08-03 04:11:55,221,509
8,TRUE,2285,2020-02-20 20:53:42,425,509
10,TRUE,9626,2020-10-12 21:42:20,112,509
